date,clade_samples,total_samples,Nextstrain_clade,clade_pct
2021-11-21,0,400,22B (Omicron),1e-5
2021-11-21,0,400,22C (Omicron),1e-5
2021-11-21,0,400,22D (Omicron),1e-5
2021-11-21,0,400,22E (Omicron),1e-5
2021-11-21,0,400,22F (Omicron),1e-5
2021-11-21,0,400,23A (Omicron),1e-5
2021-11-21,0,400,recombinant,1e-5
2021-11-22,1,1015,19A,9.852216748768472e-4
2021-11-22,0,1015,19B,1e-5
2021-11-22,0,1015,20A,1e-5
2021-11-22,0,1015,20B,1e-5
2021-11-22,0,1015,20C,1e-5
2021-11-22,0,1015,20D,1e-5
2021-11-22,0,1015,20E (EU1),1e-5
2021-11-22,0,1015,20G,1e-5
2021-11-22,0,1015,"20H (Beta, V2)",1e-5
2021-11-22,0,1015,"20I (Alpha, V1)",1e-5
2021-11-22,0,1015,"20J (Gamma, V3)",1e-5
2021-11-22,12,1015,21A (Delta),0.01182266009852216
2021-11-22,0,1015,21B (Kappa),1e-5
2021-11-22,0,1015,21C (Epsilon),1e-5
2021-11-22,0,1015,21D (Eta),1e-5
2021-11-22,0,1015,21F (Iota),1e-5
2021-11-22,0,1015,21G (Lambda),1e-5
2021-11-22,0,1015,21H (Mu),1e-5
2021-11-22,36,1015,21I (Delta),0.0354679802955665
2021-11-22,966,1015,21J (Delta),0.9517241379310344
2021-11-22,0,1015,21K (Omicron),1e-5
2021-11-22,0,1015,21L (Omicron),1e-5
2021-11-22,0,1015,21M (Omicron),1e-5
2021-11-22,0,1015,22A (Omicron),1e-5
2021-11-22,0,1015,22B (Omicron),1e-5
2021-11-22,0,1015,22C (Omicron),1e-5
2021-11-22,0,1015,22D (Omicron),1e-5
2021-11-22,0,1015,22E (Omicron),1e-5
2021-11-22,0,1015,22F (Omicron),1e-5
2021-11-22,0,1015,23A (Omicron),1e-5
2021-11-22,0,1015,recombinant,1e-5
2021-11-23,0,502,19A,1e-5
2021-11-23,0,502,19B,1e-5
2021-11-23,0,502,20A,1e-5
2021-11-23,0,502,20B,1e-5
2021-11-23,0,502,20C,1e-5
2021-11-23,0,502,20D,1e-5
2021-11-23,0,502,20E (EU1),1e-5
2021-11-23,0,502,20G,1e-5
2021-11-23,0,502,"20H (Beta, V2)",1e-5
2021-11-23,0,502,"20I (Alpha, V1)",1e-5
2021-11-23,0,502,"20J (Gamma, V3)",1e-5
2021-11-23,3,502,21A (Delta),0.00597609561752988
2021-11-23,0,502,21B (Kappa),1e-5
2021-11-23,0,502,21C (Epsilon),1e-5
2021-11-23,0,502,21D (Eta),1e-5
2021-11-23,0,502,21F (Iota),1e-5
2021-11-23,0,502,21G (Lambda),1e-5
2021-11-23,0,502,21H (Mu),1e-5
2021-11-23,20,502,21I (Delta),0.0398406374501992
2021-11-23,479,502,21J (Delta),0.954183266932271
2021-11-23,0,502,21K (Omicron),1e-5
2021-11-23,0,502,21L (Omicron),1e-5
2021-11-23,0,502,21M (Omicron),1e-5
2021-11-23,0,502,22A (Omicron),1e-5
2021-11-23,0,502,22B (Omicron),1e-5
2021-11-23,0,502,22C (Omicron),1e-5
2021-11-23,0,502,22D (Omicron),1e-5
2021-11-23,0,502,22E (Omicron),1e-5
2021-11-23,0,502,22F (Omicron),1e-5
2021-11-23,0,502,23A (Omicron),1e-5
2021-11-23,0,502,recombinant,1e-5
2021-11-24,1,100,19A,0.01
2021-11-24,0,100,19B,1e-5
2021-11-24,0,100,20A,1e-5
2021-11-24,0,100,20B,1e-5
2021-11-24,0,100,20C,1e-5
2021-11-24,0,100,20D,1e-5
2021-11-24,0,100,20E (EU1),1e-5
2021-11-24,0,100,20G,1e-5
2021-11-24,0,100,"20H (Beta, V2)",1e-5
2021-11-24,0,100,"20I (Alpha, V1)",1e-5
2021-11-24,0,100,"20J (Gamma, V3)",1e-5
2021-11-24,0,100,21A (Delta),1e-5
2021-11-24,0,100,21B (Kappa),1e-5
2021-11-24,0,100,21C (Epsilon),1e-5
2021-11-24,0,100,21D (Eta),1e-5
2021-11-24,0,100,21F (Iota),1e-5
2021-11-24,0,100,21G (Lambda),1e-5
2021-11-24,0,100,21H (Mu),1e-5
2021-11-24,6,100,21I (Delta),0.06
2021-11-24,93,100,21J (Delta),0.93
2021-11-24,0,100,21K (Omicron),1e-5
2021-11-24,0,100,21L (Omicron),1e-5
2021-11-24,0,100,21M (Omicron),1e-5
2021-11-24,0,100,22A (Omicron),1e-5
2021-11-24,0,100,22B (Omicron),1e-5
2021-11-24,0,100,22C (Omicron),1e-5
2021-11-24,0,100,22D (Omicron),1e-5
2021-11-24,0,100,22E (Omicron),1e-5
2021-11-24,0,100,22F (Omicron),1e-5
2021-11-24,0,100,23A (Omicron),1e-5
2021-11-24,0,100,recombinant,1e-5
2021-11-25,0,13,19A,1e-5
2021-11-25,0,13,19B,1e-5
2021-11-25,0,13,20A,1e-5
2021-11-25,0,13,20B,1e-5
2021-11-25,0,13,20C,1e-5
2021-11-25,0,13,20D,1e-5
2021-11-25,0,13,20E (EU1),1e-5
2021-11-25,0,13,20G,1e-5
2021-11-25,0,13,"20H (Beta, V2)",1e-5
2021-11-25,0,13,"20I (Alpha, V1)",1e-5
2021-11-25,0,13,"20J (Gamma, V3)",1e-5
2021-11-25,0,13,21A (Delta),1e-5
2021-11-25,0,13,21B (Kappa),1e-5
2021-11-25,0,13,21C (Epsilon),1e-5
2021-11-25,0,13,21D (Eta),1e-5
2021-11-25,0,13,21F (Iota),1e-5
2021-11-25,0,13,21G (Lambda),1e-5
2021-11-25,0,13,21H (Mu),1e-5
2021-11-25,0,13,21I (Delta),1e-5
2021-11-25,13,13,21J (Delta),1
2021-11-25,0,13,21K (Omicron),1e-5
2021-11-25,0,13,21L (Omicron),1e-5
2021-11-25,0,13,21M (Omicron),1e-5
2021-11-25,0,13,22A (Omicron),1e-5
2021-11-25,0,13,22B (Omicron),1e-5
2021-11-25,0,13,22C (Omicron),1e-5
2021-11-25,0,13,22D (Omicron),1e-5
2021-11-25,0,13,22E (Omicron),1e-5
2021-11-25,0,13,22F (Omicron),1e-5
2021-11-25,0,13,23A (Omicron),1e-5
2021-11-25,0,13,recombinant,1e-5
2021-11-26,0,236,19A,1e-5
2021-11-26,0,236,19B,1e-5
2021-11-26,0,236,20A,1e-5
2021-11-26,0,236,20B,1e-5
2021-11-26,0,236,20C,1e-5
2021-11-26,0,236,20D,1e-5
2021-11-26,0,236,20E (EU1),1e-5
2021-11-26,0,236,20G,1e-5
2021-11-26,0,236,"20H (Beta, V2)",1e-5
2021-11-26,0,236,"20I (Alpha, V1)",1e-5
2021-11-26,0,236,"20J (Gamma, V3)",1e-5
2021-11-26,1,236,21A (Delta),0.00423728813559322
2021-11-26,0,236,21B (Kappa),1e-5
2021-11-26,0,236,21C (Epsilon),1e-5
2021-11-26,0,236,21D (Eta),1e-5
2021-11-26,0,236,21F (Iota),1e-5
2021-11-26,0,236,21G (Lambda),1e-5
2021-11-26,0,236,21H (Mu),1e-5
2021-11-26,9,236,21I (Delta),0.03813559322033898
2021-11-26,226,236,21J (Delta),0.9576271186440678
2021-11-26,0,236,21K (Omicron),1e-5
2021-11-26,0,236,21L (Omicron),1e-5
2021-11-26,0,236,21M (Omicron),1e-5
2021-11-26,0,236,22A (Omicron),1e-5
2021-11-26,0,236,22B (Omicron),1e-5
2021-11-26,0,236,22C (Omicron),1e-5
2021-11-26,0,236,22D (Omicron),1e-5
2021-11-26,0,236,22E (Omicron),1e-5
2021-11-26,0,236,22F (Omicron),1e-5
2021-11-26,0,236,23A (Omicron),1e-5
2021-11-26,0,236,recombinant,1e-5
2021-11-27,0,529,19A,1e-5
2021-11-27,0,529,19B,1e-5
2021-11-27,0,529,20A,1e-5
2021-11-27,0,529,20B,1e-5
2021-11-27,0,529,20C,1e-5
2021-11-27,0,529,20D,1e-5
2021-11-27,0,529,20E (EU1),1e-5
2021-11-27,0,529,20G,1e-5
2021-11-27,0,529,"20H (Beta, V2)",1e-5
2021-11-27,0,529,"20I (Alpha, V1)",1e-5
2021-11-27,0,529,"20J (Gamma, V3)",1e-5
2021-11-27,0,529,21A (Delta),1e-5
2021-11-27,0,529,21B (Kappa),1e-5
2021-11-27,0,529,21C (Epsilon),1e-5
2021-11-27,0,529,21D (Eta),1e-5
2021-11-27,0,529,21F (Iota),1e-5
2021-11-27,0,529,21G (Lambda),1e-5
2021-11-27,0,529,21H (Mu),1e-5
2021-11-27,21,529,21I (Delta),0.03969754253308128
2021-11-27,507,529,21J (Delta),0.9584120982986768
2021-11-27,1,529,21K (Omicron),0.00189035916824196
2021-11-27,0,529,21L (Omicron),1e-5
2021-11-27,0,529,21M (Omicron),1e-5
2021-11-27,0,529,22A (Omicron),1e-5
2021-11-27,0,529,22B (Omicron),1e-5
2021-11-27,0,529,22C (Omicron),1e-5
2021-11-27,0,529,22D (Omicron),1e-5
2021-11-27,0,529,22E (Omicron),1e-5
2021-11-27,0,529,22F (Omicron),1e-5
2021-11-27,0,529,23A (Omicron),1e-5
2021-11-27,0,529,recombinant,1e-5
2021-11-28,0,484,19A,1e-5
2021-11-28,0,484,19B,1e-5
2021-11-28,0,484,20A,1e-5
2021-11-28,0,484,20B,1e-5
2021-11-28,0,484,20C,1e-5
2021-11-28,0,484,20D,1e-5
2021-11-28,0,484,20E (EU1),1e-5
2021-11-28,0,484,20G,1e-5
2021-11-28,0,484,"20H (Beta, V2)",1e-5
2021-11-28,0,484,"20I (Alpha, V1)",1e-5
2021-11-28,0,484,"20J (Gamma, V3)",1e-5
2021-11-28,1,484,21A (Delta),0.00206611570247933
2021-11-28,0,484,21B (Kappa),1e-5
2021-11-28,0,484,21C (Epsilon),1e-5
2021-11-28,0,484,21D (Eta),1e-5
2021-11-28,0,484,21F (Iota),1e-5
2021-11-28,0,484,21G (Lambda),1e-5
2021-11-28,0,484,21H (Mu),1e-5
2021-11-28,24,484,21I (Delta),0.04958677685950413
2021-11-28,459,484,21J (Delta),0.9483471074380164
2021-11-28,0,484,21K (Omicron),1e-5
2021-11-28,0,484,21L (Omicron),1e-5
2021-11-28,0,484,21M (Omicron),1e-5
2021-11-28,0,484,22A (Omicron),1e-5
2021-11-28,0,484,22B (Omicron),1e-5
2021-11-28,0,484,22C (Omicron),1e-5
2021-11-28,0,484,22D (Omicron),1e-5
2021-11-28,0,484,22E (Omicron),1e-5
2021-11-28,0,484,22F (Omicron),1e-5
2021-11-28,0,484,23A (Omicron),1e-5
2021-11-28,0,484,recombinant,1e-5
2021-11-29,0,1840,19A,1e-5
2021-11-29,0,1840,19B,1e-5
2021-11-29,0,1840,20A,1e-5
2021-11-29,0,1840,20B,1e-5
2021-11-29,0,1840,20C,1e-5
2021-11-29,0,1840,20D,1e-5
2021-11-29,0,1840,20E (EU1),1e-5
2021-11-29,0,1840,20G,1e-5
2021-11-29,0,1840,"20H (Beta, V2)",1e-5
2021-11-29,0,1840,"20I (Alpha, V1)",1e-5
2021-11-29,0,1840,"20J (Gamma, V3)",1e-5
2021-11-29,7,1840,21A (Delta),0.00380434782608695
2021-11-29,0,1840,21B (Kappa),1e-5
2021-11-29,0,1840,21C (Epsilon),1e-5
2021-11-29,0,1840,21D (Eta),1e-5
2021-11-29,0,1840,21F (Iota),1e-5
2021-11-29,0,1840,21G (Lambda),1e-5
2021-11-29,0,1840,21H (Mu),1e-5
2021-11-29,49,1840,21I (Delta),0.02663043478260869
2021-11-29,1782,1840,21J (Delta),0.9684782608695652
2021-11-29,2,1840,21K (Omicron),0.00108695652173913
2021-11-29,0,1840,21L (Omicron),1e-5
2021-11-29,0,1840,21M (Omicron),1e-5
2021-11-29,0,1840,22A (Omicron),1e-5
2021-11-29,0,1840,22B (Omicron),1e-5
2021-11-29,0,1840,22C (Omicron),1e-5
2021-11-29,0,1840,22D (Omicron),1e-5
2021-11-29,0,1840,22E (Omicron),1e-5
2021-11-29,0,1840,22F (Omicron),1e-5
2021-11-29,0,1840,23A (Omicron),1e-5
2021-11-29,0,1840,recombinant,1e-5
2021-11-30,2,1586,19A,0.00126103404791929
2021-11-30,0,1586,19B,1e-5
2021-11-30,0,1586,20A,1e-5
2021-11-30,0,1586,20B,1e-5
2021-11-30,0,1586,20C,1e-5
2021-11-30,0,1586,20D,1e-5
2021-11-30,0,1586,20E (EU1),1e-5
2021-11-30,0,1586,20G,1e-5
2021-11-30,0,1586,"20H (Beta, V2)",1e-5
2021-11-30,0,1586,"20I (Alpha, V1)",1e-5
2021-11-30,0,1586,"20J (Gamma, V3)",1e-5
2021-11-30,3,1586,21A (Delta),0.00189155107187894
2021-11-30,0,1586,21B (Kappa),1e-5
2021-11-30,0,1586,21C (Epsilon),1e-5
2021-11-30,0,1586,21D (Eta),1e-5
2021-11-30,0,1586,21F (Iota),1e-5
2021-11-30,0,1586,21G (Lambda),1e-5
2021-11-30,0,1586,21H (Mu),1e-5
2021-11-30,38,1586,21I (Delta),0.02395964691046658
2021-11-30,1537,1586,21J (Delta),0.9691046658259772
2021-11-30,6,1586,21K (Omicron),0.00378310214375788
2021-11-30,0,1586,21L (Omicron),1e-5
2021-11-30,0,1586,21M (Omicron),1e-5
2021-11-30,0,1586,22A (Omicron),1e-5
2021-11-30,0,1586,22B (Omicron),1e-5
2021-11-30,0,1586,22C (Omicron),1e-5
2021-11-30,0,1586,22D (Omicron),1e-5
2021-11-30,0,1586,22E (Omicron),1e-5
2021-11-30,0,1586,22F (Omicron),1e-5
2021-11-30,0,1586,23A (Omicron),1e-5
2021-11-30,0,1586,recombinant,1e-5
2021-12-01,2,1333,19A,0.00150037509377344
2021-12-01,0,1333,19B,1e-5
2021-12-01,0,1333,20A,1e-5
2021-12-01,0,1333,20B,1e-5
2021-12-01,0,1333,20C,1e-5
2021-12-01,0,1333,20D,1e-5
2021-12-01,0,1333,20E (EU1),1e-5
2021-12-01,0,1333,20G,1e-5
2021-12-01,0,1333,"20H (Beta, V2)",1e-5
2021-12-01,0,1333,"20I (Alpha, V1)",1e-5
2021-12-01,0,1333,"20J (Gamma, V3)",1e-5
2021-12-01,2,1333,21A (Delta),0.00150037509377344
2021-12-01,0,1333,21B (Kappa),1e-5
2021-12-01,0,1333,21C (Epsilon),1e-5
2021-12-01,0,1333,21D (Eta),1e-5
2021-12-01,0,1333,21F (Iota),1e-5
2021-12-01,0,1333,21G (Lambda),1e-5
2021-12-01,0,1333,21H (Mu),1e-5
2021-12-01,38,1333,21I (Delta),0.02850712678169542
2021-12-01,1286,1333,21J (Delta),0.964741185296324
2021-12-01,5,1333,21K (Omicron),0.0037509377344336
2021-12-01,0,1333,21L (Omicron),1e-5
2021-12-01,0,1333,21M (Omicron),1e-5
2021-12-01,0,1333,22A (Omicron),1e-5
2021-12-01,0,1333,22B (Omicron),1e-5
2021-12-01,0,1333,22C (Omicron),1e-5
2021-12-01,0,1333,22D (Omicron),1e-5
2021-12-01,0,1333,22E (Omicron),1e-5
2021-12-01,0,1333,22F (Omicron),1e-5
2021-12-01,0,1333,23A (Omicron),1e-5
2021-12-01,0,1333,recombinant,1e-5
2021-12-02,1,1398,19A,7.15307582260372e-4
2021-12-02,0,1398,19B,1e-5
2021-12-02,0,1398,20A,1e-5
2021-12-02,0,1398,20B,1e-5
2021-12-02,0,1398,20C,1e-5
2021-12-02,0,1398,20D,1e-5
2021-12-02,0,1398,20E (EU1),1e-5
2021-12-02,0,1398,20G,1e-5
2021-12-02,0,1398,"20H (Beta, V2)",1e-5
2021-12-02,0,1398,"20I (Alpha, V1)",1e-5
2021-12-02,0,1398,"20J (Gamma, V3)",1e-5
2021-12-02,5,1398,21A (Delta),0.00357653791130186
2021-12-02,0,1398,21B (Kappa),1e-5
2021-12-02,0,1398,21C (Epsilon),1e-5
2021-12-02,0,1398,21D (Eta),1e-5
2021-12-02,0,1398,21F (Iota),1e-5
2021-12-02,0,1398,21G (Lambda),1e-5
2021-12-02,0,1398,21H (Mu),1e-5
2021-12-02,39,1398,21I (Delta),0.0278969957081545
2021-12-02,1348,1398,21J (Delta),0.9642346208869814
2021-12-02,5,1398,21K (Omicron),0.00357653791130186
2021-12-02,0,1398,21L (Omicron),1e-5
2021-12-02,0,1398,21M (Omicron),1e-5
2021-12-02,0,1398,22A (Omicron),1e-5
2021-12-02,0,1398,22B (Omicron),1e-5
2021-12-02,0,1398,22C (Omicron),1e-5
2021-12-02,0,1398,22D (Omicron),1e-5
2021-12-02,0,1398,22E (Omicron),1e-5
2021-12-02,0,1398,22F (Omicron),1e-5
2021-12-02,0,1398,23A (Omicron),1e-5
2021-12-02,0,1398,recombinant,1e-5
2021-12-03,0,1190,19A,1e-5
2021-12-03,0,1190,19B,1e-5
2021-12-03,0,1190,20A,1e-5
2021-12-03,0,1190,20B,1e-5
2021-12-03,0,1190,20C,1e-5
2021-12-03,0,1190,20D,1e-5
2021-12-03,0,1190,20E (EU1),1e-5
2021-12-03,0,1190,20G,1e-5
2021-12-03,0,1190,"20H (Beta, V2)",1e-5
2021-12-03,0,1190,"20I (Alpha, V1)",1e-5
2021-12-03,0,1190,"20J (Gamma, V3)",1e-5
2021-12-03,6,1190,21A (Delta),0.00504201680672268
2021-12-03,0,1190,21B (Kappa),1e-5
2021-12-03,0,1190,21C (Epsilon),1e-5
2021-12-03,0,1190,21D (Eta),1e-5
2021-12-03,0,1190,21F (Iota),1e-5
2021-12-03,0,1190,21G (Lambda),1e-5
2021-12-03,0,1190,21H (Mu),1e-5
2021-12-03,27,1190,21I (Delta),0.0226890756302521
2021-12-03,1147,1190,21J (Delta),0.9638655462184874
2021-12-03,10,1190,21K (Omicron),0.00840336134453781
2021-12-03,0,1190,21L (Omicron),1e-5
2021-12-03,0,1190,21M (Omicron),1e-5
2021-12-03,0,1190,22A (Omicron),1e-5
2021-12-03,0,1190,22B (Omicron),1e-5
2021-12-03,0,1190,22C (Omicron),1e-5
2021-12-03,0,1190,22D (Omicron),1e-5
2021-12-03,0,1190,22E (Omicron),1e-5
2021-12-03,0,1190,22F (Omicron),1e-5
2021-12-03,0,1190,23A (Omicron),1e-5
2021-12-03,0,1190,recombinant,1e-5
2021-12-04,0,725,19A,1e-5
2021-12-04,0,725,19B,1e-5
2021-12-04,0,725,20A,1e-5
2021-12-04,0,725,20B,1e-5
2021-12-04,0,725,20C,1e-5
2021-12-04,0,725,20D,1e-5
2021-12-04,0,725,20E (EU1),1e-5
2021-12-04,0,725,20G,1e-5
2021-12-04,0,725,"20H (Beta, V2)",1e-5
2021-12-04,0,725,"20I (Alpha, V1)",1e-5
2021-12-04,0,725,"20J (Gamma, V3)",1e-5
2021-12-04,2,725,21A (Delta),0.00275862068965517
2021-12-04,0,725,21B (Kappa),1e-5
2021-12-04,0,725,21C (Epsilon),1e-5
2021-12-04,0,725,21D (Eta),1e-5
2021-12-04,0,725,21F (Iota),1e-5
2021-12-04,0,725,21G (Lambda),1e-5
2021-12-04,0,725,21H (Mu),1e-5
2021-12-04,29,725,21I (Delta),0.04
2021-12-04,692,725,21J (Delta),0.9544827586206897
2021-12-04,2,725,21K (Omicron),0.00275862068965517
2021-12-04,0,725,21L (Omicron),1e-5
2021-12-04,0,725,21M (Omicron),1e-5
2021-12-04,0,725,22A (Omicron),1e-5
2021-12-04,0,725,22B (Omicron),1e-5
2021-12-04,0,725,22C (Omicron),1e-5
2021-12-04,0,725,22D (Omicron),1e-5
2021-12-04,0,725,22E (Omicron),1e-5
2021-12-04,0,725,22F (Omicron),1e-5
2021-12-04,0,725,23A (Omicron),1e-5
2021-12-04,0,725,recombinant,1e-5
2021-12-05,0,524,19A,1e-5
2021-12-05,0,524,19B,1e-5
2021-12-05,0,524,20A,1e-5
2021-12-05,0,524,20B,1e-5
2021-12-05,0,524,20C,1e-5
2021-12-05,0,524,20D,1e-5
2021-12-05,0,524,20E (EU1),1e-5
2021-12-05,0,524,20G,1e-5
2021-12-05,0,524,"20H (Beta, V2)",1e-5
2021-12-05,0,524,"20I (Alpha, V1)",1e-5
2021-12-05,0,524,"20J (Gamma, V3)",1e-5
2021-12-05,2,524,21A (Delta),0.00381679389312977
2021-12-05,0,524,21B (Kappa),1e-5
2021-12-05,0,524,21C (Epsilon),1e-5
2021-12-05,0,524,21D (Eta),1e-5
2021-12-05,0,524,21F (Iota),1e-5
2021-12-05,0,524,21G (Lambda),1e-5
2021-12-05,0,524,21H (Mu),1e-5
2021-12-05,17,524,21I (Delta),0.03244274809160305
2021-12-05,498,524,21J (Delta),0.950381679389313
2021-12-05,7,524,21K (Omicron),0.01335877862595419
2021-12-05,0,524,21L (Omicron),1e-5
2021-12-05,0,524,21M (Omicron),1e-5
2021-12-05,0,524,22A (Omicron),1e-5
2021-12-05,0,524,22B (Omicron),1e-5
2021-12-05,0,524,22C (Omicron),1e-5
2021-12-05,0,524,22D (Omicron),1e-5
2021-12-05,0,524,22E (Omicron),1e-5
2021-12-05,0,524,22F (Omicron),1e-5
2021-12-05,0,524,23A (Omicron),1e-5
2021-12-05,0,524,recombinant,1e-5
2021-12-06,0,1625,19A,1e-5
2021-12-06,0,1625,19B,1e-5
2021-12-06,0,1625,20A,1e-5
2021-12-06,0,1625,20B,1e-5
2021-12-06,0,1625,20C,1e-5
2021-12-06,0,1625,20D,1e-5
2021-12-06,0,1625,20E (EU1),1e-5
2021-12-06,0,1625,20G,1e-5
2021-12-06,0,1625,"20H (Beta, V2)",1e-5
2021-12-06,0,1625,"20I (Alpha, V1)",1e-5
2021-12-06,0,1625,"20J (Gamma, V3)",1e-5
2021-12-06,5,1625,21A (Delta),0.00307692307692307
2021-12-06,0,1625,21B (Kappa),1e-5
2021-12-06,0,1625,21C (Epsilon),1e-5
2021-12-06,0,1625,21D (Eta),1e-5
2021-12-06,0,1625,21F (Iota),1e-5
2021-12-06,0,1625,21G (Lambda),1e-5
2021-12-06,0,1625,21H (Mu),1e-5
2021-12-06,49,1625,21I (Delta),0.03015384615384615
2021-12-06,1564,1625,21J (Delta),0.9624615384615384
2021-12-06,7,1625,21K (Omicron),0.0043076923076923
2021-12-06,0,1625,21L (Omicron),1e-5
2021-12-06,0,1625,21M (Omicron),1e-5
2021-12-06,0,1625,22A (Omicron),1e-5
2021-12-06,0,1625,22B (Omicron),1e-5
2021-12-06,0,1625,22C (Omicron),1e-5
2021-12-06,0,1625,22D (Omicron),1e-5
2021-12-06,0,1625,22E (Omicron),1e-5
2021-12-06,0,1625,22F (Omicron),1e-5
2021-12-06,0,1625,23A (Omicron),1e-5
2021-12-06,0,1625,recombinant,1e-5
2021-12-07,0,802,19A,1e-5
2021-12-07,0,802,19B,1e-5
2021-12-07,0,802,20A,1e-5
2021-12-07,0,802,20B,1e-5
2021-12-07,1,802,20C,0.00124688279301745
2021-12-07,0,802,20D,1e-5
2021-12-07,0,802,20E (EU1),1e-5
2021-12-07,0,802,20G,1e-5
2021-12-07,0,802,"20H (Beta, V2)",1e-5
2021-12-07,0,802,"20I (Alpha, V1)",1e-5
2021-12-07,0,802,"20J (Gamma, V3)",1e-5
2021-12-07,6,802,21A (Delta),0.00748129675810473
2021-12-07,0,802,21B (Kappa),1e-5
2021-12-07,0,802,21C (Epsilon),1e-5
2021-12-07,0,802,21D (Eta),1e-5
2021-12-07,0,802,21F (Iota),1e-5
2021-12-07,0,802,21G (Lambda),1e-5
2021-12-07,0,802,21H (Mu),1e-5
2021-12-07,18,802,21I (Delta),0.02244389027431421
2021-12-07,768,802,21J (Delta),0.9576059850374063
2021-12-07,9,802,21K (Omicron),0.0112219451371571
2021-12-07,0,802,21L (Omicron),1e-5
2021-12-07,0,802,21M (Omicron),1e-5
2021-12-07,0,802,22A (Omicron),1e-5
2021-12-07,0,802,22B (Omicron),1e-5
2021-12-07,0,802,22C (Omicron),1e-5
2021-12-07,0,802,22D (Omicron),1e-5
2021-12-07,0,802,22E (Omicron),1e-5
2021-12-07,0,802,22F (Omicron),1e-5
2021-12-07,0,802,23A (Omicron),1e-5
2021-12-07,0,802,recombinant,1e-5
2021-12-08,0,1035,19A,1e-5
2021-12-08,0,1035,19B,1e-5
2021-12-08,1,1035,20A,9.66183574879227e-4
2021-12-08,0,1035,20B,1e-5
2021-12-08,0,1035,20C,1e-5
2021-12-08,0,1035,20D,1e-5
2021-12-08,0,1035,20E (EU1),1e-5
2021-12-08,0,1035,20G,1e-5
2021-12-08,0,1035,"20H (Beta, V2)",1e-5
2021-12-08,0,1035,"20I (Alpha, V1)",1e-5
2021-12-08,0,1035,"20J (Gamma, V3)",1e-5
2021-12-08,1,1035,21A (Delta),9.66183574879227e-4
2021-12-08,0,1035,21B (Kappa),1e-5
2021-12-08,0,1035,21C (Epsilon),1e-5
2021-12-08,0,1035,21D (Eta),1e-5
2021-12-08,0,1035,21F (Iota),1e-5
2021-12-08,0,1035,21G (Lambda),1e-5
2021-12-08,0,1035,21H (Mu),1e-5
2021-12-08,34,1035,21I (Delta),0.03285024154589372
2021-12-08,975,1035,21J (Delta),0.9420289855072465
2021-12-08,24,1035,21K (Omicron),0.02318840579710145
2021-12-08,0,1035,21L (Omicron),1e-5
2021-12-08,0,1035,21M (Omicron),1e-5
2021-12-08,0,1035,22A (Omicron),1e-5
2021-12-08,0,1035,22B (Omicron),1e-5
2021-12-08,0,1035,22C (Omicron),1e-5
2021-12-08,0,1035,22D (Omicron),1e-5
2021-12-08,0,1035,22E (Omicron),1e-5
2021-12-08,0,1035,22F (Omicron),1e-5
2021-12-08,0,1035,23A (Omicron),1e-5
2021-12-08,0,1035,recombinant,1e-5
2021-12-09,0,404,19A,1e-5
2021-12-09,0,404,19B,1e-5
2021-12-09,0,404,20A,1e-5
2021-12-09,0,404,20B,1e-5
2021-12-09,0,404,20C,1e-5
2021-12-09,0,404,20D,1e-5
2021-12-09,0,404,20E (EU1),1e-5
2021-12-09,0,404,20G,1e-5
2021-12-09,0,404,"20H (Beta, V2)",1e-5
2021-12-09,0,404,"20I (Alpha, V1)",1e-5
2021-12-09,0,404,"20J (Gamma, V3)",1e-5
2021-12-09,0,404,21A (Delta),1e-5
2021-12-09,0,404,21B (Kappa),1e-5
2021-12-09,0,404,21C (Epsilon),1e-5
2021-12-09,0,404,21D (Eta),1e-5
2021-12-09,0,404,21F (Iota),1e-5
2021-12-09,0,404,21G (Lambda),1e-5
2021-12-09,0,404,21H (Mu),1e-5
2021-12-09,9,404,21I (Delta),0.02227722772277227
2021-12-09,381,404,21J (Delta),0.943069306930693
2021-12-09,14,404,21K (Omicron),0.03465346534653465
2021-12-09,0,404,21L (Omicron),1e-5
2021-12-09,0,404,21M (Omicron),1e-5
2021-12-09,0,404,22A (Omicron),1e-5
2021-12-09,0,404,22B (Omicron),1e-5
2021-12-09,0,404,22C (Omicron),1e-5
2021-12-09,0,404,22D (Omicron),1e-5
2021-12-09,0,404,22E (Omicron),1e-5
2021-12-09,0,404,22F (Omicron),1e-5
2021-12-09,0,404,23A (Omicron),1e-5
2021-12-09,0,404,recombinant,1e-5
2021-12-10,0,749,19A,1e-5
2021-12-10,0,749,19B,1e-5
2021-12-10,0,749,20A,1e-5
2021-12-10,0,749,20B,1e-5
2021-12-10,0,749,20C,1e-5
2021-12-10,0,749,20D,1e-5
2021-12-10,0,749,20E (EU1),1e-5
2021-12-10,0,749,20G,1e-5
2021-12-10,0,749,"20H (Beta, V2)",1e-5
2021-12-10,0,749,"20I (Alpha, V1)",1e-5
2021-12-10,0,749,"20J (Gamma, V3)",1e-5
2021-12-10,3,749,21A (Delta),0.00400534045393858
2021-12-10,0,749,21B (Kappa),1e-5
2021-12-10,0,749,21C (Epsilon),1e-5
2021-12-10,0,749,21D (Eta),1e-5
2021-12-10,0,749,21F (Iota),1e-5
2021-12-10,0,749,21G (Lambda),1e-5
2021-12-10,0,749,21H (Mu),1e-5
2021-12-10,25,749,21I (Delta),0.03337783711615487
